STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF5,WSF5
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2015-10,9.6,3.35,0.0,57.2,66.4,47.9,300,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2015-11,8.3,1.31,0.0,52.1,60.4,43.7,250,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2015-12,7.4,4.40,0.3,49.8,56.6,42.9,270,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-01,10.3,4.02,25.7,33.4,41.3,25.5,290,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-02,10.7,4.04,5.2,37.2,45.7,28.6,160,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-03,10.1,1.38,1.6,49.1,58.8,39.4,270,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-04,9.8,1.13,0.0,53.1,63.3,43.0,310,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-05,7.8,3.85,0.0,62.6,71.5,53.7,270,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-06,8.7,2.41,0.0,72.9,82.5,63.3,300,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-07,8.5,6.07,0.0,79.9,88.9,71.0,240,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-08,8.5,0.93,0.0,79.9,88.6,71.2,250,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-09,9.4,2.17,0.0,71.8,80.6,63.1,320,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-10,9.2,3.00,0.0,58.9,67.5,50.3,340,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-11,9.8,6.52,0.0,49.7,58.2,41.1,280,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2016-12,10.1,2.91,3.4,37.8,44.6,30.9,290,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-01,10.5,4.65,9.3,37.8,43.5,32.1,60,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-02,10.3,2.09,7.9,41.6,50.3,33.0,340,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-03,12.5,5.07,9.4,39.8,48.3,31.4,270,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-04,10.1,3.50,0.0,57.2,65.8,48.6,260,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-05,9.8,7.24,0.0,61.1,69.1,53.2,250,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-06,9.6,5.29,0.0,72.7,82.1,63.3,240,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-07,8.5,4.37,0.0,77.3,85.5,69.0,20,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-08,7.6,5.50,0.0,74.0,81.9,66.0,240,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-09,9.2,1.72,0.0,70.9,79.7,62.1,280,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-10,8.7,4.94,0.0,63.8,72.8,54.9,240,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-11,9.8,1.51,0.0,46.1,55.2,37.1,280,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2017-12,10.1,1.64,7.7,34.7,40.9,28.5,280,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-01,11.0,2.06,10.1,31.0,39.5,22.5,290,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-02,8.9,5.74,3.4,41.4,50.0,32.9,310,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-03,13.0,4.49,13.2,40.4,47.5,33.3,330,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-04,11.0,5.84,5.0,49.4,58.1,40.7,260,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-05,8.3,3.80,0.0,66.9,76.1,57.6,310,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-06,8.5,1.88,0.0,72.1,81.5,62.6,290,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-07,8.3,6.30,0.0,78.2,87.0,69.4,300,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-08,8.3,5.88,0.0,79.2,87.0,71.3,340,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-09,8.1,5.65,0.0,71.4,77.8,64.9,270,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-10,9.6,2.83,0.0,57.4,65.0,49.8,320,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-11,10.7,7.95,6.4,43.8,50.6,36.9,270,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2018-12,9.4,7.09,0.0,39.4,45.9,32.9,290,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-01,11.2,3.79,0.9,31.9,39.5,24.3,260,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-02,10.7,3.89,4.8,36.0,43.5,28.5,270,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-03,10.3,4.20,9.9,41.0,48.8,33.1,310,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-04,10.3,3.78,0.0,55.4,64.1,46.7,270,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-05,8.9,7.32,0.0,63.6,72.0,55.1,320,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-06,9.2,6.00,0.0,72.7,81.3,64.1,240,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-07,8.1,6.82,0.0,80.6,89.5,71.7,320,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-08,7.4,5.94,0.0,76.2,84.1,68.3,260,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-09,8.5,1.60,0.0,70.8,80.0,61.5,290,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-10,9.8,7.27,0.0,60.4,67.9,52.9,280,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-11,10.1,1.49,0.0,42.9,51.1,34.6,320,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2019-12,10.1,6.49,4.2,37.6,44.1,31.1,250,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-01,10.3,1.67,2.7,38.7,46.2,31.3,290,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-02,9.4,2.60,0.0,40.0,47.5,32.6,270,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-03,10.3,3.76,0.0,47.9,56.0,39.8,250,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-04,11.6,3.80,0.0,50.3,58.5,42.0,280,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-05,10.1,1.66,0.0,60.8,70.4,51.3,260,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-06,8.5,2.89,0.0,74.4,84.1,64.7,350,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-07,8.1,11.22,0.0,80.9,89.3,72.4,270,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-08,8.7,3.19,0.0,77.7,86.0,69.4,340,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-09,8.1,4.06,0.0,69.1,77.6,60.7,250,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-10,8.3,4.57,0.0,58.1,65.9,50.3,230,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-11,8.9,3.67,0.0,51.5,61.2,41.8,250,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2020-12,10.3,4.09,11.9,38.1,45.4,30.8,150,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-01,10.5,2.50,3.2,34.5,41.1,27.9,310,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-02,10.3,4.65,30.6,33.1,38.7,27.5,240,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-03,11.0,3.20,0.0,45.7,55.3,36.1,260,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-04,10.5,2.19,0.0,54.5,64.7,44.3,250,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-05,9.8,4.55,0.0,64.3,74.7,53.9,260,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-06,8.9,4.36,0.0,76.2,86.6,65.8,280,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-07,8.1,8.91,0.0,78.8,87.5,70.2,40,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-08,7.4,7.19,0.0,80.0,87.9,72.0,240,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-09,9.6,10.50,0.0,72.4,80.5,64.4,40,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-10,8.9,5.65,0.0,64.4,72.4,56.5,10,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-11,8.7,0.89,0.1,47.1,55.9,38.2,270,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2021-12,8.7,1.28,0.1,44.5,51.2,37.8,280,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-01,11.0,4.06,14.6,28.7,36.6,20.7,70,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-02,10.5,2.65,2.3,36.2,46.1,26.3,270,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-03,11.4,2.38,0.8,45.3,54.4,36.1,300,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-04,11.2,4.36,0.0,53.4,61.7,45.1,280,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-05,8.7,5.23,0.0,66.2,75.2,57.3,280,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-06,8.9,2.40,0.0,74.4,83.7,65.0,270,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,2022-07,,,,,,,,
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-01,7.6,4.01,,57.6,68.9,46.3,270,63
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-02,6.5,0.50,,64.7,76.1,53.3,310,61
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-03,7.8,7.19,,67.4,79.2,55.5,270,66
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-04,7.2,0.83,,74.6,86.6,62.5,280,47
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-05,7.4,0.47,,78.2,90.0,66.3,200,46
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-06,6.0,8.42,,81.8,92.1,71.5,300,51
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-07,5.4,7.27,,82.7,91.5,73.9,230,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-08,6.5,8.09,,84.4,92.9,75.8,270,49
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-09,4.9,2.74,,81.6,90.5,72.8,190,38
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-10,7.2,8.56,0.0,71.1,80.3,61.9,40,39
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-11,7.8,0.21,0.0,68.8,78.5,59.1,50,32
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2011-12,6.7,0.57,0.0,66.1,76.8,55.5,290,36
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-01,5.8,0.12,0.0,60.7,73.4,48.0,310,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-02,7.2,1.35,0.0,67.0,77.5,56.5,250,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-03,7.8,2.36,0.0,71.9,82.8,61.1,340,38
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-04,7.6,3.02,0.0,73.8,85.2,62.3,280,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-05,7.2,4.39,0.0,78.7,88.6,68.8,210,33
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-06,7.8,11.27,0.0,79.9,88.0,71.7,350,55
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-07,5.8,4.19,0.0,84.1,93.4,74.8,150,55
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-08,6.3,7.31,0.0,83.3,91.7,74.8,230,45
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-09,5.6,6.05,0.0,81.0,89.5,72.4,40,33
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-10,7.8,3.93,0.0,75.0,83.6,66.4,30,43
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-11,6.9,0.43,0.0,63.9,74.3,53.4,10,30
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2012-12,6.5,1.17,0.0,63.6,74.5,52.7,280,43
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-01,6.3,0.72,0.0,65.4,76.0,54.8,300,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-02,7.2,1.42,0.0,63.8,75.5,52.1,290,35
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-03,7.8,0.96,0.0,60.5,73.1,48.0,240,46
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-04,7.8,5.37,0.0,73.0,83.1,62.9,190,33
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-05,7.6,5.24,0.0,74.8,84.5,65.0,40,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-06,6.7,11.58,0.0,81.0,89.0,73.1,240,49
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-07,6.7,6.36,0.0,81.1,89.1,73.1,190,76
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-08,5.6,6.74,0.0,83.9,92.6,75.1,30,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-09,5.8,5.74,0.0,80.7,89.1,72.4,40,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-10,5.8,1.10,0.0,76.0,85.4,66.6,80,29
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-11,8.3,1.65,0.0,70.1,78.5,61.6,280,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2013-12,6.7,0.63,0.0,67.5,77.6,57.3,250,35
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-01,7.8,3.29,0.0,57.1,67.4,46.8,310,39
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-02,6.0,3.00,0.0,64.4,75.2,53.6,280,36
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-03,8.3,3.39,0.0,66.0,76.5,55.5,310,45
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-04,8.1,3.27,0.0,72.6,83.4,61.9,230,40
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-05,7.4,3.45,0.0,77.6,87.9,67.3,330,30
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-06,6.5,5.65,0.0,81.3,90.6,72.0,60,43
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-07,6.0,11.63,0.0,83.3,92.1,74.5,200,44
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-08,6.0,4.55,0.0,84.2,92.9,75.6,60,52
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-09,5.6,10.05,0.0,81.4,89.4,73.4,310,32
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-10,5.6,0.62,0.0,74.8,85.2,64.5,250,32
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-11,8.3,6.39,0.0,64.1,74.5,53.7,300,38
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2014-12,6.0,1.70,0.0,64.0,74.0,53.9,300,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-01,7.8,2.11,0.0,60.6,71.0,50.3,290,44
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-02,8.7,3.46,0.0,59.1,69.6,48.7,290,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-03,7.4,1.30,0.0,71.5,82.3,60.6,260,49
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-04,7.2,3.74,0.0,76.8,86.2,67.5,330,34
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-05,7.6,1.33,0.0,78.9,89.1,68.7,350,33
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-06,6.5,5.04,0.0,82.8,92.5,73.1,10,47
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-07,6.7,5.62,0.0,84.0,93.1,74.8,280,46
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-08,6.0,8.86,0.0,83.2,91.9,74.4,150,49
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-09,5.8,3.51,0.0,81.5,89.1,73.8,140,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-10,7.2,1.28,0.0,75.8,84.7,66.8,140,47
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-11,7.4,0.86,0.0,74.6,83.4,65.9,100,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2015-12,7.6,0.16,0.0,71.8,80.8,62.8,110,29
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-01,7.4,6.20,0.0,58.4,68.1,48.7,290,45
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-02,8.7,1.45,0.0,60.8,72.4,49.2,280,40
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-03,8.1,2.00,0.0,70.6,81.5,59.7,250,35
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-04,8.3,2.06,0.0,72.4,83.0,61.8,190,40
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-05,7.4,3.52,0.0,77.7,88.7,66.6,270,39
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-06,7.2,7.71,0.0,83.4,92.5,74.4,320,46
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-07,5.6,1.79,0.0,86.2,96.0,76.3,200,34
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-08,6.9,4.42,0.0,84.4,92.9,75.8,150,40
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-09,5.8,6.80,0.0,82.2,90.7,73.7,280,42
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-10,8.5,9.62,0.0,76.0,84.6,67.5,280,63
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-11,6.0,0.11,0.0,68.3,79.6,56.9,340,28
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016-12,6.9,0.20,0.0,68.3,79.1,57.5,270,44
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-01,7.6,2.50,0.0,64.7,75.9,53.6,200,61
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-02,7.2,2.02,0.0,67.0,78.7,55.2,240,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-03,8.3,0.19,0.0,68.0,79.8,56.1,300,35
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-04,8.5,1.05,0.0,74.0,86.1,61.8,260,37
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-05,8.5,2.91,0.0,79.0,90.8,67.2,230,56
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-06,6.5,7.22,0.0,81.5,89.6,73.5,150,36
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-07,6.0,9.27,0.0,83.7,92.5,74.9,170,50
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-08,6.5,6.17,0.0,84.2,92.2,76.1,320,45
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-09,6.9,11.81,0.0,81.6,89.4,73.8,130,74
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-10,8.7,4.27,0.0,76.0,83.9,68.0,80,36
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-11,6.9,0.47,0.0,69.9,79.2,60.6,70,34
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017-12,6.7,0.54,0.0,64.2,74.7,53.6,260,38
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2018-01,9.4,2.35,0.0,57.2,67.8,46.7,290,48
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2018-02,7.2,0.26,0.0,70.8,81.7,59.9,260,31
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2018-03,8.7,1.82,0.0,63.9,76.4,51.5,270,41
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2018-04,8.7,3.95,0.0,72.1,82.8,61.5,290,45
